bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.26951664686203003,
,0,99,,0.18065528571605682,
,0,149,,0.3579159379005432,
,0,199,,0.9782577157020569,
,0,249,,0.7069374322891235,
,0,299,,0.36561211943626404,
,0,349,,0.4534560441970825,
,0,399,,0.18445661664009094,
,0,449,,0.2253599315881729,
,0,499,,0.23122410476207733,
,0,549,,0.6406498551368713,
,0,599,,0.2522457242012024,
0.2004467397928238,0,621,,,0.33374151587486267
,0,621,0.33192914724349976,,
,1,649,,0.2786104083061218,
,1,699,,0.1868317723274231,
,1,749,,0.1360156238079071,
,1,799,,0.42412272095680237,
,1,849,,0.19482888281345367,
,1,899,,0.22660039365291595,
,1,949,,0.23796114325523376,
,1,999,,0.16856959462165833,
,1,1049,,0.33636823296546936,
,1,1099,,0.3947281837463379,
,1,1149,,0.21604765951633453,
,1,1199,,0.3156602382659912,
0.19215594232082367,1,1243,,,0.32540586590766907
,1,1243,0.2835281491279602,,
,2,1249,,0.19400684535503387,
,2,1299,,0.1455058455467224,
,2,1349,,0.21441179513931274,
,2,1399,,0.15528427064418793,
,2,1449,,0.19377553462982178,
,2,1499,,0.19607016444206238,
,2,1549,,0.22711212933063507,
,2,1599,,0.20595896244049072,
,2,1649,,0.34079495072364807,
,2,1699,,0.26630526781082153,
,2,1749,,0.34151118993759155,
,2,1799,,0.30218032002449036,
,2,1849,,0.30099809169769287,
0.18664202094078064,2,1865,,,0.32171404361724854
,2,1865,0.26400226354599,,
,3,1899,,0.2382434606552124,
,3,1949,,0.5211696028709412,
,3,1999,,0.17344239354133606,
,3,2049,,0.10599042475223541,
,3,2099,,0.14265820384025574,
,3,2149,,0.13613945245742798,
,3,2199,,0.14401409029960632,
,3,2249,,0.20855234563350677,
,3,2299,,0.33674368262290955,
,3,2349,,0.17601870000362396,
,3,2399,,0.28845858573913574,
,3,2449,,0.33647164702415466,
0.1840447187423706,3,2487,,,0.3199024498462677
,3,2487,0.25256025791168213,,
,4,2499,,0.11311779171228409,
,4,2549,,0.17890697717666626,
,4,2599,,0.08714934438467026,
,4,2649,,0.29181864857673645,
,4,2699,,0.3754621744155884,
,4,2749,,0.22243312001228333,
,4,2799,,0.14349135756492615,
,4,2849,,0.27614495158195496,
,4,2899,,0.23751255869865417,
,4,2949,,0.25313612818717957,
,4,2999,,0.3142746686935425,
,4,3049,,0.18879497051239014,
,4,3099,,0.2575806677341461,
0.18316467106342316,4,3109,,,0.32076507806777954
,4,3109,0.2436351329088211,,
,5,3149,,0.14566871523857117,
,5,3199,,0.18812434375286102,
,5,3249,,0.12736570835113525,
,5,3299,,0.13915449380874634,
,5,3349,,0.17776787281036377,
,5,3399,,0.5754448771476746,
,5,3449,,0.2083982229232788,
,5,3499,,0.13073061406612396,
,5,3549,,0.36424532532691956,
,5,3599,,0.24541297554969788,
,5,3649,,0.31086331605911255,
,5,3699,,0.29076147079467773,
0.1824702024459839,5,3731,,,0.3204905688762665
,5,3731,0.23776507377624512,,
,6,3749,,0.12676021456718445,
,6,3799,,0.18490388989448547,
,6,3849,,0.11329130828380585,
,6,3899,,0.1615237146615982,
,6,3949,,0.15815775096416473,
,6,3999,,0.1827281415462494,
,6,4049,,0.17259226739406586,
,6,4099,,0.37550389766693115,
,6,4149,,0.17812132835388184,
,6,4199,,0.1829480230808258,
,6,4249,,0.2859194576740265,
,6,4299,,0.2988572418689728,
,6,4349,,0.11465062201023102,
0.1834593564271927,6,4353,,,0.3221675455570221
,6,4353,0.23212289810180664,,
,7,4399,,0.1390444040298462,
,7,4449,,0.16563737392425537,
,7,4499,,0.08795274049043655,
,7,4549,,0.15437795221805573,
,7,4599,,0.1485569179058075,
,7,4649,,0.12637725472450256,
,7,4699,,0.18589745461940765,
,7,4749,,0.13662737607955933,
,7,4799,,0.1940791755914688,
,7,4849,,0.1833079606294632,
,7,4899,,0.15067122876644135,
,7,4949,,0.27187299728393555,
0.18308892846107483,7,4975,,,0.32159221172332764
,7,4975,0.22787103056907654,,
,8,4999,,0.16429834067821503,
,8,5049,,0.19807583093643188,
,8,5099,,0.10824480652809143,
,8,5149,,0.2009962797164917,
,8,5199,,0.12313604354858398,
,8,5249,,0.12187357246875763,
,8,5299,,0.4212936460971832,
,8,5349,,0.2205570787191391,
,8,5399,,0.16067035496234894,
,8,5449,,0.263620525598526,
,8,5499,,0.16717003285884857,
,8,5549,,0.17063401639461517,
0.17926687002182007,8,5597,,,0.3196025788784027
,8,5597,0.21846823394298553,,
,9,5599,,0.2244250625371933,
,9,5649,,0.19267714023590088,
,9,5699,,0.14317169785499573,
,9,5749,,0.16353830695152283,
,9,5799,,0.15039734542369843,
,9,5849,,0.21112941205501556,
,9,5899,,0.1059604361653328,
,9,5949,,0.22710411250591278,
,9,5999,,0.23671658337116241,
,9,6049,,0.24250707030296326,
,9,6099,,0.3865148723125458,
,9,6149,,0.18127557635307312,
,9,6199,,0.2590916156768799,
0.1808783859014511,9,6219,,,0.32269468903541565
,9,6219,0.21297360956668854,,
,10,6249,,0.18879060447216034,
,10,6299,,0.12410391122102737,
,10,6349,,0.22046412527561188,
,10,6399,,0.34837982058525085,
,10,6449,,0.15474161505699158,
,10,6499,,0.14188632369041443,
,10,6549,,0.20695790648460388,
,10,6599,,0.12135766446590424,
,10,6649,,0.19905529916286469,
,10,6699,,0.3035033345222473,
,10,6749,,0.16380491852760315,
,10,6799,,0.19678206741809845,
0.18219034373760223,10,6841,,,0.3246006965637207
,10,6841,0.2106238454580307,,
,11,6849,,0.36151349544525146,
,11,6899,,0.18443946540355682,
,11,6949,,0.15464414656162262,
,11,6999,,0.23516890406608582,
,11,7049,,0.20855405926704407,
,11,7099,,0.41769012808799744,
,11,7149,,0.1365266889333725,
,11,7199,,0.27104899287223816,
,11,7249,,0.217276930809021,
,11,7299,,0.18976210057735443,
,11,7349,,0.18207690119743347,
,11,7399,,0.23089611530303955,
,11,7449,,0.2572120726108551,
0.1813715100288391,11,7463,,,0.3251585066318512
,11,7463,0.20697228610515594,,
,12,7499,,0.24339574575424194,
,12,7549,,0.15280193090438843,
,12,7599,,0.1285136342048645,
,12,7649,,0.15152715146541595,
,12,7699,,0.14220912754535675,
,12,7749,,0.13156749308109283,
,12,7799,,0.3853682279586792,
,12,7849,,0.2154920995235443,
,12,7899,,0.11909365653991699,
,12,7949,,0.3920344114303589,
,12,7999,,0.21392279863357544,
,12,8049,,0.17039012908935547,
0.18190020322799683,12,8085,,,0.32654866576194763
,12,8085,0.2065342515707016,,
,13,8099,,0.1864510476589203,
,13,8149,,0.216000497341156,
,13,8199,,0.19006547331809998,
,13,8249,,0.27597853541374207,
,13,8299,,0.12485550343990326,
,13,8349,,0.14404648542404175,
,13,8399,,0.4114152789115906,
,13,8449,,0.18165051937103271,
,13,8499,,0.15596731007099152,
,13,8549,,0.14491811394691467,
,13,8599,,0.1571231335401535,
,13,8649,,0.28686898946762085,
,13,8699,,0.20134223997592926,
0.18246857821941376,13,8707,,,0.327681303024292
,13,8707,0.20638889074325562,,
