epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
0,19,,,0.39654624462127686
0,19,0.49459657073020935,,
1,39,,,0.3205932080745697
1,39,0.35345593094825745,,
2,49,,0.269867479801178,
2,59,,,0.2812274694442749
2,59,0.29826173186302185,,
3,79,,,0.25530171394348145
3,79,0.26616376638412476,,
4,99,,0.23849208652973175,
4,99,,,0.23477137088775635
4,99,0.24358408153057098,,
5,119,,,0.2178940325975418
5,119,0.22543907165527344,,
6,139,,,0.20404048264026642
6,139,0.2088163197040558,,
7,149,,0.17893937230110168,
7,159,,,0.19244369864463806
7,159,0.19696851074695587,,
8,179,,,0.18266455829143524
8,179,0.1858619600534439,,
9,199,,0.18601959943771362,
9,199,,,0.1743042916059494
9,199,0.17684237658977509,,
10,219,,,0.16662932932376862
10,219,0.16830912232398987,,
11,239,,,0.16003865003585815
11,239,0.16133376955986023,,
12,249,,0.1629500538110733,
12,259,,,0.15423475205898285
12,259,0.154143288731575,,
13,279,,,0.14849388599395752
13,279,0.14899267256259918,,
14,299,,0.14647388458251953,
14,299,,,0.14349357783794403
14,299,0.14424097537994385,,
15,319,,,0.138754740357399
15,319,0.13870607316493988,,
16,339,,,0.134608656167984
16,339,0.13395512104034424,,
17,349,,0.12006928026676178,
17,359,,,0.13071025907993317
17,359,0.12893852591514587,,
18,379,,,0.1268935650587082
18,379,0.12543389201164246,,
19,399,,0.11740611493587494,
19,399,,,0.12348949909210205
19,399,0.12253783643245697,,
20,419,,,0.12042754143476486
20,419,0.11879873275756836,,
21,439,,,0.1171220913529396
21,439,0.11476181447505951,,
22,449,,0.11604505032300949,
22,459,,,0.11455807834863663
22,459,0.11234824359416962,,
23,479,,,0.11220602691173553
23,479,0.1098053827881813,,
24,499,,0.0997467041015625,
24,499,,,0.10961375385522842
24,499,0.10718689113855362,,
25,519,,,0.10721401870250702
25,519,0.10518842935562134,,
26,539,,,0.10521938651800156
26,539,0.10242694616317749,,
27,549,,0.1163073405623436,
27,559,,,0.10304149985313416
27,559,0.10073278099298477,,
28,579,,,0.10146176069974899
28,579,0.09814795851707458,,
29,599,,0.11082332581281662,
29,599,,,0.09940546751022339
29,599,0.09650672972202301,,
30,619,,,0.09770186245441437
30,619,0.09465792030096054,,
31,639,,,0.09618081152439117
31,639,0.0934838131070137,,
32,649,,0.08196863532066345,
32,659,,,0.09427354484796524
32,659,0.09150268137454987,,
33,679,,,0.0934743657708168
33,679,0.09029427170753479,,
34,699,,0.08681432157754898,
34,699,,,0.09182387590408325
34,699,0.08790276944637299,,
35,719,,,0.09031296521425247
35,719,0.08667880296707153,,
36,739,,,0.08912193030118942
36,739,0.08529078960418701,,
37,749,,0.07335980981588364,
37,759,,,0.0877576395869255
37,759,0.08337646722793579,,
38,779,,,0.08688496798276901
38,779,0.081923708319664,,
39,799,,0.08812864124774933,
39,799,,,0.08504603803157806
39,799,0.0806911289691925,,
40,819,,,0.08454633504152298
40,819,0.08048970997333527,,
41,839,,,0.08294777572154999
41,839,0.07870984077453613,,
42,849,,0.08663318306207657,
42,859,,,0.082707978785038
42,859,0.07774524390697479,,
43,879,,,0.08098960667848587
43,879,0.07663731276988983,,
44,899,,0.08087757229804993,
44,899,,,0.08027845621109009
44,899,0.07502785325050354,,
45,919,,,0.0800812840461731
45,919,0.07509302347898483,,
46,939,,,0.07836358994245529
46,939,0.0743969976902008,,
47,949,,0.07414187490940094,
47,959,,,0.0777713805437088
47,959,0.07284899055957794,,
48,979,,,0.07686340063810349
48,979,0.07160033285617828,,
49,999,,0.07624529302120209,
49,999,,,0.07670054584741592
49,999,0.07174236327409744,,
50,1019,,,0.07537760585546494
50,1019,0.07068459689617157,,
51,1039,,,0.07492188364267349
51,1039,0.06948009878396988,,
52,1049,,0.058750350028276443,
52,1059,,,0.07403366267681122
52,1059,0.06877128779888153,,
53,1079,,,0.07344027608633041
53,1079,0.06859414279460907,,
54,1099,,0.062279392033815384,
54,1099,,,0.07313922047615051
54,1099,0.0671488344669342,,
55,1119,,,0.07182322442531586
55,1119,0.06652259826660156,,
56,1139,,,0.07153800129890442
56,1139,0.06593617051839828,,
57,1149,,0.046002283692359924,
57,1159,,,0.07092369347810745
57,1159,0.0652541071176529,,
58,1179,,,0.0702613964676857
58,1179,0.0646262839436531,,
59,1199,,0.055054981261491776,
59,1199,,,0.06977742165327072
59,1199,0.06475354731082916,,
60,1219,,,0.06946604698896408
60,1219,0.06327500194311142,,
61,1239,,,0.06937605142593384
61,1239,0.06338345259428024,,
62,1249,,0.06550370901823044,
62,1259,,,0.06803776323795319
62,1259,0.06285592168569565,,
63,1279,,,0.0681481584906578
63,1279,0.06211256980895996,,
64,1299,,0.05813373625278473,
64,1299,,,0.0676354318857193
64,1299,0.06184281036257744,,
65,1319,,,0.06727973371744156
65,1319,0.060655009001493454,,
66,1339,,,0.06652167439460754
66,1339,0.060988664627075195,,
67,1349,,0.04232035204768181,
67,1359,,,0.0661427229642868
67,1359,0.06047242879867554,,
68,1379,,,0.06543291360139847
68,1379,0.05959995463490486,,
69,1399,,0.05333968251943588,
69,1399,,,0.06542495638132095
69,1399,0.05915500968694687,,
70,1419,,,0.06493678689002991
70,1419,0.05917259305715561,,
71,1439,,,0.06503558903932571
71,1439,0.05813115835189819,,
72,1449,,0.06387776881456375,
72,1459,,,0.06383912265300751
72,1459,0.05800521373748779,,
73,1479,,,0.06407094746828079
73,1479,0.057398706674575806,,
74,1499,,0.04840238764882088,
74,1499,,,0.06343933194875717
74,1499,0.05742434784770012,,
75,1519,,,0.06308222562074661
75,1519,0.0566682443022728,,
76,1539,,,0.06252098828554153
76,1539,0.056701432913541794,,
77,1549,,0.04572795704007149,
77,1559,,,0.06255313754081726
77,1559,0.055702727288007736,,
78,1579,,,0.06198243796825409
78,1579,0.05520515888929367,,
79,1599,,0.044064149260520935,
79,1599,,,0.06135447695851326
79,1599,0.05527329444885254,,
80,1619,,,0.06060107424855232
80,1619,0.055349282920360565,,
81,1639,,,0.061560530215501785
81,1639,0.054530270397663116,,
82,1649,,0.05680900812149048,
82,1659,,,0.06009884178638458
82,1659,0.05399239808320999,,
83,1679,,,0.06084359437227249
83,1679,0.05328134819865227,,
84,1699,,0.0617801733314991,
84,1699,,,0.05924488976597786
84,1699,0.053812749683856964,,
85,1719,,,0.06062517315149307
85,1719,0.05316268652677536,,
86,1739,,,0.05845731124281883
86,1739,0.05299457907676697,,
87,1749,,0.06139529496431351,
87,1759,,,0.05894669517874718
87,1759,0.05204014107584953,,
88,1779,,,0.058218035846948624
88,1779,0.051959194242954254,,
89,1799,,0.04486576095223427,
89,1799,,,0.05849474295973778
89,1799,0.051713425666093826,,
90,1819,,,0.057583559304475784
90,1819,0.05068618059158325,,
91,1839,,,0.058353591710329056
91,1839,0.050716858357191086,,
92,1849,,0.06338860094547272,
92,1859,,,0.056831542402505875
92,1859,0.05068865418434143,,
93,1879,,,0.0574512742459774
93,1879,0.05078312009572983,,
94,1899,,0.0436374694108963,
94,1899,,,0.05701680853962898
94,1899,0.04987474903464317,,
95,1919,,,0.056540217250585556
95,1919,0.0494782030582428,,
96,1939,,,0.05622108653187752
96,1939,0.04947475343942642,,
97,1949,,0.05015840008854866,
97,1959,,,0.05622038245201111
97,1959,0.049161843955516815,,
98,1979,,,0.05631009489297867
98,1979,0.04860039800405502,,
99,1999,,0.049495287239551544,
99,1999,,,0.055270444601774216
99,1999,0.04888833314180374,,
100,2019,,,0.05582531541585922
100,2019,0.048349279910326004,,
101,2039,,,0.055166278034448624
101,2039,0.04749755188822746,,
102,2049,,0.04912753775715828,
102,2059,,,0.055076997727155685
102,2059,0.04708311706781387,,
103,2079,,,0.055101264268159866
103,2079,0.047454752027988434,,
104,2099,,0.05233827605843544,
104,2099,,,0.054919857531785965
104,2099,0.04695286601781845,,
105,2119,,,0.05438350886106491
105,2119,0.04689542576670647,,
106,2139,,,0.055314451456069946
106,2139,0.04708597809076309,,
107,2149,,0.050679177045822144,
107,2159,,,0.05454183369874954
107,2159,0.04635176435112953,,
108,2179,,,0.05424584820866585
108,2179,0.04582512751221657,,
109,2199,,0.04102408140897751,
109,2199,,,0.054440125823020935
109,2199,0.04642598330974579,,
110,2219,,,0.05386646091938019
110,2219,0.04591042548418045,,
