bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.30599868297576904,
,0,99,,0.17866356670856476,
,0,149,,0.3578492999076843,
,0,199,,1.0253703594207764,
,0,249,,0.7045508027076721,
,0,299,,0.3747585415840149,
,0,349,,0.4501756429672241,
,0,399,,0.1871226578950882,
,0,449,,0.23185932636260986,
,0,499,,0.22965112328529358,
,0,549,,0.6499823331832886,
,0,599,,0.25025033950805664,
0.2008599489927292,0,621,,,0.33416223526000977
,0,621,0.33305689692497253,,
,1,649,,0.2797290086746216,
,1,699,,0.1847991943359375,
,1,749,,0.1384614259004593,
,1,799,,0.43230098485946655,
,1,849,,0.19368767738342285,
,1,899,,0.22442416846752167,
,1,949,,0.23905637860298157,
,1,999,,0.16775046288967133,
,1,1049,,0.33782488107681274,
,1,1099,,0.4019029438495636,
,1,1149,,0.2176024615764618,
,1,1199,,0.31409764289855957,
0.19268937408924103,1,1243,,,0.32602083683013916
,1,1243,0.28369927406311035,,
,2,1249,,0.19483248889446259,
,2,1299,,0.14533913135528564,
,2,1349,,0.21132127940654755,
,2,1399,,0.15495574474334717,
,2,1449,,0.19586081802845,
,2,1499,,0.1956290453672409,
,2,1549,,0.22141577303409576,
,2,1599,,0.20508892834186554,
,2,1649,,0.3498033285140991,
,2,1699,,0.26754072308540344,
,2,1749,,0.34378859400749207,
,2,1799,,0.300344854593277,
,2,1849,,0.30666857957839966,
0.18700194358825684,2,1865,,,0.32231178879737854
,2,1865,0.2647920548915863,,
,3,1899,,0.23829853534698486,
,3,1949,,0.5286237001419067,
,3,1999,,0.17412209510803223,
,3,2049,,0.10805407911539078,
,3,2099,,0.14252054691314697,
,3,2149,,0.13937994837760925,
,3,2199,,0.1457812339067459,
,3,2249,,0.20976948738098145,
,3,2299,,0.34477779269218445,
,3,2349,,0.17831681668758392,
,3,2399,,0.2896449565887451,
,3,2449,,0.3385809063911438,
0.18451440334320068,3,2487,,,0.3211408257484436
,3,2487,0.25344106554985046,,
,4,2499,,0.11509394645690918,
,4,2549,,0.18666215240955353,
,4,2599,,0.08696640282869339,
,4,2649,,0.2873575687408447,
,4,2699,,0.377577006816864,
,4,2749,,0.22472834587097168,
,4,2799,,0.14458048343658447,
,4,2849,,0.3062528669834137,
,4,2899,,0.2336694896221161,
,4,2949,,0.2571682631969452,
,4,2999,,0.310492604970932,
,4,3049,,0.18738330900669098,
,4,3099,,0.25803396105766296,
0.18347463011741638,4,3109,,,0.32132241129875183
,4,3109,0.24470587074756622,,
,5,3149,,0.14856667816638947,
,5,3199,,0.1885683685541153,
,5,3249,,0.12982779741287231,
,5,3299,,0.13669174909591675,
,5,3349,,0.18110524117946625,
,5,3399,,0.5587485432624817,
,5,3449,,0.2045196294784546,
,5,3499,,0.13384617865085602,
,5,3549,,0.3650118112564087,
,5,3599,,0.24371840059757233,
,5,3649,,0.32063865661621094,
,5,3699,,0.29171568155288696,
0.1827503889799118,5,3731,,,0.3214181065559387
,5,3731,0.2392038106918335,,
,6,3749,,0.12921492755413055,
,6,3799,,0.1724453568458557,
,6,3849,,0.11133129149675369,
,6,3899,,0.16209416091442108,
,6,3949,,0.15451622009277344,
,6,3999,,0.18750439584255219,
,6,4049,,0.17583642899990082,
,6,4099,,0.3895210325717926,
,6,4149,,0.1764334738254547,
,6,4199,,0.18422499299049377,
,6,4249,,0.29334941506385803,
,6,4299,,0.29825329780578613,
,6,4349,,0.11490581184625626,
0.18387217819690704,6,4353,,,0.3232823312282562
,6,4353,0.23363962769508362,,
,7,4399,,0.1428583264350891,
,7,4449,,0.16501709818840027,
,7,4499,,0.08702807873487473,
,7,4549,,0.153919517993927,
,7,4599,,0.14630968868732452,
,7,4649,,0.12605704367160797,
,7,4699,,0.18998384475708008,
,7,4749,,0.13791529834270477,
,7,4799,,0.19624412059783936,
,7,4849,,0.18730415403842926,
,7,4899,,0.15247797966003418,
,7,4949,,0.2718883156776428,
0.1835867315530777,7,4975,,,0.32285889983177185
,7,4975,0.2299058437347412,,
,8,4999,,0.16248305141925812,
,8,5049,,0.19798724353313446,
,8,5099,,0.11102703958749771,
,8,5149,,0.19827482104301453,
,8,5199,,0.1253734678030014,
,8,5249,,0.12115246802568436,
,8,5299,,0.42300987243652344,
,8,5349,,0.22172226011753082,
,8,5399,,0.16361412405967712,
,8,5449,,0.2571352422237396,
,8,5499,,0.16705802083015442,
,8,5549,,0.17317213118076324,
0.17693763971328735,8,5597,,,0.317674458026886
,8,5597,0.21941788494586945,,
,9,5599,,0.21535015106201172,
,9,5649,,0.193436399102211,
,9,5699,,0.14502224326133728,
,9,5749,,0.16700103878974915,
,9,5799,,0.14900417625904083,
,9,5849,,0.2139982283115387,
,9,5899,,0.10626964271068573,
,9,5949,,0.2269168198108673,
,9,5999,,0.2553752362728119,
,9,6049,,0.24438033998012543,
,9,6099,,0.38796740770339966,
,9,6149,,0.1860208809375763,
,9,6199,,0.2625589966773987,
0.17831219732761383,9,6219,,,0.32037827372550964
,9,6219,0.21354949474334717,,
,10,6249,,0.190776064991951,
,10,6299,,0.1290716826915741,
,10,6349,,0.22242623567581177,
,10,6399,,0.35084012150764465,
,10,6449,,0.15537750720977783,
,10,6499,,0.1416020691394806,
,10,6549,,0.21453936398029327,
,10,6599,,0.12115979194641113,
,10,6649,,0.199779212474823,
,10,6699,,0.30701565742492676,
,10,6749,,0.16139176487922668,
,10,6799,,0.1977599710226059,
0.17956194281578064,10,6841,,,0.32214152812957764
,10,6841,0.2114650160074234,,
,11,6849,,0.3623086214065552,
,11,6899,,0.17851845920085907,
,11,6949,,0.15567563474178314,
,11,6999,,0.23336784541606903,
,11,7049,,0.20894832909107208,
,11,7099,,0.42720064520835876,
,11,7149,,0.1379512995481491,
,11,7199,,0.27348780632019043,
,11,7249,,0.2249879539012909,
,11,7299,,0.18770909309387207,
,11,7349,,0.18223154544830322,
,11,7399,,0.2305232584476471,
,11,7449,,0.2552422881126404,
0.178150475025177,11,7463,,,0.32202720642089844
,11,7463,0.20793987810611725,,
,12,7499,,0.25163406133651733,
,12,7549,,0.15396744012832642,
,12,7599,,0.12999528646469116,
,12,7649,,0.15623672306537628,
,12,7699,,0.14666816592216492,
,12,7749,,0.1314045637845993,
,12,7799,,0.3766755759716034,
,12,7849,,0.21587224304676056,
,12,7899,,0.11893877387046814,
,12,7949,,0.3846331536769867,
,12,7999,,0.21565976738929749,
,12,8049,,0.17325478792190552,
0.17855204641819,12,8085,,,0.32351940870285034
,12,8085,0.20744138956069946,,
,13,8099,,0.1807287484407425,
,13,8149,,0.21390613913536072,
,13,8199,,0.18773707747459412,
,13,8249,,0.2776991128921509,
,13,8299,,0.1270691454410553,
,13,8349,,0.1423903852701187,
,13,8399,,0.4093122184276581,
,13,8449,,0.17954280972480774,
,13,8499,,0.1575414538383484,
,13,8549,,0.146347776055336,
,13,8599,,0.1554800122976303,
,13,8649,,0.2867876887321472,
,13,8699,,0.20003728568553925,
0.17907799780368805,13,8707,,,0.32451263070106506
,13,8707,0.20729555189609528,,
