epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
0,20,,,0.4004764258861542
0,20,0.4904441237449646,,
1,41,,,0.3210159242153168
1,41,0.3513530194759369,,
2,49,,0.2891480624675751,
2,62,,,0.28101375699043274
2,62,0.2937607169151306,,
3,83,,,0.25533270835876465
3,83,0.2616276144981384,,
4,99,,0.2598543167114258,
4,104,,,0.2362084984779358
4,104,0.23896624147891998,,
5,125,,,0.22054313123226166
5,125,0.22114844620227814,,
6,146,,,0.2076038420200348
6,146,0.20656923949718475,,
7,149,,0.19764570891857147,
7,167,,,0.19610892236232758
7,167,0.19443371891975403,,
8,188,,,0.18641799688339233
8,188,0.18356452882289886,,
9,199,,0.1745993196964264,
9,209,,,0.1779283732175827
9,209,0.17453254759311676,,
10,230,,,0.17001478374004364
10,230,0.16643819212913513,,
11,249,,0.15559281408786774,
11,251,,,0.16310125589370728
11,251,0.15908615291118622,,
12,272,,,0.1561194360256195
12,272,0.15227513015270233,,
13,293,,,0.1500723659992218
13,293,0.14622603356838226,,
14,299,,0.15395663678646088,
14,314,,,0.14446106553077698
14,314,0.14055272936820984,,
15,335,,,0.13874118030071259
15,335,0.13527746498584747,,
16,349,,0.12607942521572113,
16,356,,,0.13386884331703186
16,356,0.13047701120376587,,
17,377,,,0.12934906780719757
17,377,0.12631861865520477,,
18,398,,,0.12509670853614807
18,398,0.12222667038440704,,
19,399,,0.11800447851419449,
19,419,,,0.12097728252410889
19,419,0.11841090768575668,,
20,440,,,0.11746851354837418
20,440,0.11513863503932953,,
21,449,,0.10833075642585754,
21,461,,,0.1143069788813591
21,461,0.11167161911725998,,
22,482,,,0.11160571873188019
22,482,0.10874058306217194,,
23,499,,0.10798952728509903,
23,503,,,0.10832454264163971
23,503,0.10619097948074341,,
24,524,,,0.10618480294942856
24,524,0.10363025963306427,,
25,545,,,0.10344391316175461
25,545,0.10114961862564087,,
26,549,,0.11001209169626236,
26,566,,,0.1011609435081482
26,566,0.09867852926254272,,
27,587,,,0.0990983173251152
27,587,0.09698627144098282,,
28,599,,0.09216620028018951,
28,608,,,0.09710104018449783
28,608,0.0951094776391983,,
29,629,,,0.09489602595567703
29,629,0.092811718583107,,
30,649,,0.11140218377113342,
30,650,,,0.0934634879231453
30,650,0.09139488637447357,,
31,671,,,0.09161308407783508
31,671,0.0897165909409523,,
32,692,,,0.08992436528205872
32,692,0.08810004591941833,,
33,699,,0.07859577983617783,
33,713,,,0.0886847972869873
33,713,0.08674973249435425,,
34,734,,,0.08713120222091675
34,734,0.08516698330640793,,
35,749,,0.08823856711387634,
35,755,,,0.0861920639872551
35,755,0.08376353234052658,,
36,776,,,0.08457137644290924
36,776,0.0828087255358696,,
37,797,,,0.08295958489179611
37,797,0.08156029880046844,,
38,799,,0.07666615396738052,
38,818,,,0.08176489919424057
38,818,0.08020642399787903,,
39,839,,,0.08058036863803864
39,839,0.07918351888656616,,
40,849,,0.0695677176117897,
40,860,,,0.0795544758439064
40,860,0.07798319309949875,,
41,881,,,0.07814843952655792
41,881,0.07706592977046967,,
42,899,,0.058934833854436874,
42,902,,,0.07785002142190933
42,902,0.07604808360338211,,
43,923,,,0.07628660649061203
43,923,0.07489170879125595,,
44,944,,,0.07609366625547409
44,944,0.07428766041994095,,
45,949,,0.07871038466691971,
45,965,,,0.07458778470754623
45,965,0.07310210913419724,,
46,986,,,0.073930524289608
46,986,0.0723295584321022,,
47,999,,0.0771191269159317,
47,1007,,,0.07322949171066284
47,1007,0.07179231941699982,,
48,1028,,,0.07239598780870438
48,1028,0.07092030346393585,,
49,1049,,0.053741857409477234,
49,1049,,,0.07142307609319687
49,1049,0.07017779350280762,,
50,1070,,,0.07070611417293549
50,1070,0.0694974958896637,,
51,1091,,,0.07015354186296463
51,1091,0.06872846186161041,,
52,1099,,0.07031247019767761,
52,1112,,,0.07005798071622849
52,1112,0.0678253322839737,,
53,1133,,,0.06906657665967941
53,1133,0.06720967590808868,,
54,1149,,0.07689138501882553,
54,1154,,,0.06812403351068497
54,1154,0.06673809885978699,,
55,1175,,,0.06737389415502548
55,1175,0.06604921072721481,,
56,1196,,,0.06670400500297546
56,1196,0.06559544056653976,,
57,1199,,0.06917177885770798,
57,1217,,,0.06629910320043564
57,1217,0.06478109210729599,,
58,1238,,,0.06588444113731384
58,1238,0.06426812708377838,,
59,1249,,0.06429208815097809,
59,1259,,,0.065139040350914
59,1259,0.06387890875339508,,
60,1280,,,0.0647711455821991
60,1280,0.0631275475025177,,
61,1299,,0.07607505470514297,
61,1301,,,0.06448009610176086
61,1301,0.06268173456192017,,
62,1322,,,0.06400256603956223
62,1322,0.06217262148857117,,
63,1343,,,0.06364706158638
63,1343,0.061752159148454666,,
64,1349,,0.06778690963983536,
64,1364,,,0.06312372535467148
64,1364,0.06117559224367142,,
65,1385,,,0.0625176951289177
65,1385,0.06074518710374832,,
66,1399,,0.0704217329621315,
66,1406,,,0.06321936845779419
66,1406,0.06063015013933182,,
67,1427,,,0.06193433329463005
67,1427,0.05944419652223587,,
68,1448,,,0.06132827699184418
68,1448,0.0592619925737381,,
69,1449,,0.04770127311348915,
69,1469,,,0.06095138564705849
69,1469,0.058933552354574203,,
70,1490,,,0.060786958783864975
70,1490,0.05834341049194336,,
71,1499,,0.07410603016614914,
