bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.24365530908107758,
,0,99,,0.34560734033584595,
,0,149,,0.18540677428245544,
,0,199,,0.37129905819892883,
,0,249,,0.3346017003059387,
,0,299,,0.409694641828537,
,0,349,,0.3481079936027527,
,0,399,,0.32494422793388367,
,0,449,,0.4389023184776306,
,0,499,,0.22027908265590668,
,0,549,,0.2646489143371582,
,0,599,,0.34063783288002014,
,0,649,,0.3539254069328308,
,0,699,,0.349612295627594,
0.1909225434064865,0,719,,,0.3027830123901367
,0,719,0.3407328426837921,,
,1,749,,0.326549232006073,
,1,799,,0.1172197163105011,
,1,849,,0.16461360454559326,
,1,899,,0.33694711327552795,
,1,949,,0.21602489054203033,
,1,999,,0.6382390856742859,
,1,1049,,0.18073344230651855,
,1,1099,,0.2807941734790802,
,1,1149,,0.43862849473953247,
,1,1199,,0.24760712683200836,
,1,1249,,0.2614779770374298,
,1,1299,,0.21019619703292847,
,1,1349,,0.3200976252555847,
,1,1399,,0.31941723823547363,
0.17692022025585175,1,1439,,,0.2849300503730774
,1,1439,0.3031414747238159,,
,2,1449,,0.49193263053894043,
,2,1499,,0.277018278837204,
,2,1549,,0.20430928468704224,
,2,1599,,0.6782937049865723,
,2,1649,,0.11733295768499374,
,2,1699,,1.4598054885864258,
,2,1749,,0.6399052143096924,
,2,1799,,0.3090459108352661,
,2,1849,,0.2470497190952301,
,2,1899,,0.6413323283195496,
,2,1949,,0.33010417222976685,
,2,1999,,0.2246173918247223,
,2,2049,,0.22779253125190735,
,2,2099,,0.3501180112361908,
,2,2149,,0.22463458776474,
0.17248915135860443,2,2159,,,0.27976635098457336
,2,2159,0.28881222009658813,,
,3,2199,,0.23418733477592468,
,3,2249,,0.22436164319515228,
,3,2299,,0.2570479214191437,
,3,2349,,0.19991333782672882,
,3,2399,,0.3246068060398102,
,3,2449,,0.19302397966384888,
,3,2499,,0.40571102499961853,
,3,2549,,0.1833018660545349,
,3,2599,,0.26875364780426025,
,3,2649,,0.1284264326095581,
,3,2699,,0.36928436160087585,
,3,2749,,0.21500705182552338,
,3,2799,,0.22660912573337555,
,3,2849,,0.2411486953496933,
0.1707809716463089,3,2879,,,0.2777870297431946
,3,2879,0.27863791584968567,,
,4,2899,,0.07785369455814362,
,4,2949,,0.15603893995285034,
,4,2999,,0.2632247805595398,
,4,3049,,0.18701563775539398,
,4,3099,,0.21976007521152496,
,4,3149,,0.33288246393203735,
,4,3199,,0.15469659864902496,
,4,3249,,0.2080613225698471,
,4,3299,,0.1334485411643982,
,4,3349,,0.26712068915367126,
,4,3399,,0.3876175582408905,
,4,3449,,0.17974436283111572,
,4,3499,,0.2749127149581909,
,4,3549,,0.4110449552536011,
,4,3599,,0.14943964779376984,
0.17036163806915283,4,3599,,,0.2773703336715698
,4,3599,0.2707436978816986,,
,5,3649,,0.17321765422821045,
,5,3699,,0.24017813801765442,
,5,3749,,0.10700759291648865,
,5,3799,,0.23909837007522583,
,5,3849,,0.23189996182918549,
,5,3899,,0.3328791856765747,
,5,3949,,0.19003631174564362,
,5,3999,,0.28269991278648376,
,5,4049,,0.2923840284347534,
,5,4099,,0.15797564387321472,
,5,4149,,0.2372853010892868,
,5,4199,,0.30010783672332764,
,5,4249,,0.29363542795181274,
,5,4299,,0.3157334327697754,
0.170209139585495,5,4319,,,0.2772507071495056
,5,4319,0.2643490433692932,,
,6,4349,,0.18326935172080994,
,6,4399,,0.08946972340345383,
,6,4449,,0.15474827587604523,
,6,4499,,0.33708837628364563,
,6,4549,,0.16362281143665314,
,6,4599,,0.4853661358356476,
,6,4649,,0.15486644208431244,
,6,4699,,0.24008417129516602,
,6,4749,,0.37683671712875366,
,6,4799,,0.1930869221687317,
,6,4849,,0.19317446649074554,
,6,4899,,0.19496877491474152,
,6,4949,,0.2568739056587219,
,6,4999,,0.2837839424610138,
0.1707860380411148,6,5039,,,0.2781347632408142
,6,5039,0.25933709740638733,,
,7,5049,,0.38514894247055054,
,7,5099,,0.22578974068164825,
,7,5149,,0.19155961275100708,
,7,5199,,0.6844388246536255,
,7,5249,,0.10354777425527573,
,7,5299,,0.8072127103805542,
,7,5349,,0.5892872214317322,
,7,5399,,0.2785187363624573,
,7,5449,,0.20966902375221252,
,7,5499,,0.6051726937294006,
,7,5549,,0.3053591251373291,
,7,5599,,0.21093973517417908,
,7,5649,,0.20901384949684143,
,7,5699,,0.36478689312934875,
,7,5749,,0.21741892397403717,
0.17154192924499512,7,5759,,,0.27912193536758423
,7,5759,0.2549148499965668,,
,8,5799,,0.23023176193237305,
,8,5849,,0.141731396317482,
,8,5899,,0.23250165581703186,
,8,5949,,0.17180576920509338,
,8,5999,,0.2895875573158264,
,8,6049,,0.17986026406288147,
,8,6099,,0.4288342297077179,
,8,6149,,0.1718725711107254,
,8,6199,,0.2073807269334793,
,8,6249,,0.11030848324298859,
,8,6299,,0.28662335872650146,
,8,6349,,0.1748773455619812,
,8,6399,,0.1954151839017868,
,8,6449,,0.2189357727766037,
0.16885575652122498,8,6479,,,0.27193599939346313
,8,6479,0.2432432472705841,,
,9,6499,,0.08489178121089935,
,9,6549,,0.1931670755147934,
,9,6599,,0.153805673122406,
,9,6649,,0.15264639258384705,
,9,6699,,0.2007853239774704,
,9,6749,,0.26938849687576294,
,9,6799,,0.14951300621032715,
,9,6849,,0.21160374581813812,
,9,6899,,0.13222119212150574,
,9,6949,,0.23233750462532043,
,9,6999,,0.2746272087097168,
,9,7049,,0.17240890860557556,
,9,7099,,0.26340949535369873,
,9,7149,,0.39490586519241333,
,9,7199,,0.14622385799884796,
0.16933445632457733,9,7199,,,0.272978812456131
,9,7199,0.23896953463554382,,
,10,7249,,0.15231576561927795,
,10,7299,,0.24902094900608063,
,10,7349,,0.11545507609844208,
,10,7399,,0.15163098275661469,
,10,7449,,0.18934471905231476,
,10,7499,,0.28898686170578003,
,10,7549,,0.1842399388551712,
,10,7599,,0.23328587412834167,
,10,7649,,0.2905849516391754,
,10,7699,,0.14636744558811188,
,10,7749,,0.21181847155094147,
,10,7799,,0.2881923019886017,
,10,7849,,0.2658153176307678,
,10,7899,,0.33722153306007385,
0.1699623465538025,10,7919,,,0.2741134762763977
,10,7919,0.2373124361038208,,
,11,7949,,0.22767913341522217,
,11,7999,,0.08706162869930267,
,11,8049,,0.12136630713939667,
,11,8099,,0.3132971227169037,
,11,8149,,0.154035747051239,
,11,8199,,0.5054972767829895,
,11,8249,,0.129011332988739,
,11,8299,,0.2163863629102707,
,11,8349,,0.3699091374874115,
,11,8399,,0.18341949582099915,
,11,8449,,0.1610375940799713,
,11,8499,,0.1798727661371231,
,11,8549,,0.2211100459098816,
,11,8599,,0.27902752161026,
0.17036816477775574,11,8639,,,0.27482709288597107
,11,8639,0.23362672328948975,,
,12,8649,,0.310763418674469,
,12,8699,,0.2413136214017868,
,12,8749,,0.1683940291404724,
,12,8799,,0.5919132828712463,
,12,8849,,0.10906607657670975,
,12,8899,,0.6155085563659668,
,12,8949,,0.3869868814945221,
,12,8999,,0.28835374116897583,
,12,9049,,0.20004631578922272,
,12,9099,,0.49829596281051636,
,12,9149,,0.27917197346687317,
,12,9199,,0.17283572256565094,
,12,9249,,0.18366147577762604,
,12,9299,,0.3600672483444214,
,12,9349,,0.19928084313869476,
0.17097286880016327,12,9359,,,0.275784432888031
,12,9359,0.23328663408756256,,
,13,9399,,0.19961334764957428,
,13,9449,,0.1283392757177353,
,13,9499,,0.21452058851718903,
,13,9549,,0.17168831825256348,
,13,9599,,0.2590716481208801,
,13,9649,,0.17065247893333435,
,13,9699,,0.39092713594436646,
,13,9749,,0.16965241730213165,
,13,9799,,0.19085872173309326,
,13,9849,,0.10781794786453247,
,13,9899,,0.27756163477897644,
,13,9949,,0.16508442163467407,
,13,9999,,0.18505284190177917,
,13,10049,,0.22608454525470734,
0.17144301533699036,13,10079,,,0.27654337882995605
,13,10079,0.23322059214115143,,
