epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
0,20,,,0.3904746472835541
0,20,0.5113358497619629,,
1,41,,,0.31786733865737915
1,41,0.357347309589386,,
2,49,,0.3238406181335449,
2,62,,,0.28076228499412537
2,62,0.3052175045013428,,
3,83,,,0.2503511607646942
3,83,0.27250799536705017,,
4,99,,0.23920589685440063,
4,104,,,0.22721129655838013
4,104,0.2448776513338089,,
5,125,,,0.2098570168018341
5,125,0.22598128020763397,,
6,146,,,0.19506345689296722
6,146,0.2093852162361145,,
7,149,,0.21345867216587067,
7,167,,,0.18279583752155304
7,167,0.19525663554668427,,
8,188,,,0.1721227616071701
8,188,0.18436689674854279,,
9,199,,0.17843365669250488,
9,209,,,0.16295579075813293
9,209,0.17442825436592102,,
10,230,,,0.15451636910438538
10,230,0.164874866604805,,
11,249,,0.17225511372089386,
11,251,,,0.14706316590309143
11,251,0.1577077955007553,,
12,272,,,0.14021971821784973
12,272,0.1496274322271347,,
13,293,,,0.1335868388414383
13,293,0.14368674159049988,,
14,299,,0.12911055982112885,
14,314,,,0.12818565964698792
14,314,0.1366691291332245,,
15,335,,,0.12313786894083023
15,335,0.13156837224960327,,
16,349,,0.14153242111206055,
16,356,,,0.11857488751411438
16,356,0.1274164617061615,,
17,377,,,0.11445829272270203
17,377,0.12242142111063004,,
18,398,,,0.110520139336586
18,398,0.11745298653841019,,
19,399,,0.14331167936325073,
19,419,,,0.10720346868038177
19,419,0.11545261740684509,,
20,440,,,0.10417480021715164
20,440,0.11165052652359009,,
21,449,,0.10693219304084778,
21,461,,,0.10133133828639984
21,461,0.10834356397390366,,
22,482,,,0.0988784208893776
22,482,0.10554209351539612,,
23,499,,0.08055900037288666,
23,503,,,0.09629901498556137
23,503,0.10302845388650894,,
24,524,,,0.0942290872335434
24,524,0.10008463263511658,,
25,545,,,0.09228254854679108
25,545,0.09724361449480057,,
26,549,,0.0910077765583992,
26,566,,,0.09074081480503082
26,566,0.09572386741638184,,
27,587,,,0.0884813517332077
27,587,0.09338613599538803,,
28,599,,0.10570977628231049,
28,608,,,0.08729442209005356
28,608,0.0912923663854599,,
29,629,,,0.08579441159963608
29,629,0.08994005620479584,,
30,649,,0.07703452557325363,
30,650,,,0.08440186828374863
